query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.7251157164573669,0.04052098408104197,0.4878048780487805,True,False,False,False
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"y understood and controversial. Here, we systematically reviewed the current evidence that food animals are responsible for transfer of AMR to humans. We searched PubMed, Web of Science, and EMBASE for literature published between 1940 and 2016. Our results show that eight studies (18%) suggested evidence of transmission of AMR from food animals to humans, 25 studies (56%) suggested transmission between animals and humans with no direction specified and 12 studies (26%) did not support transmission.",0.5982354879379272,0.37089871611982883,0.4146341463414634,True,False,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).","ria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies. ‘Filth flies’ can ‘bio-enhance’ the transmission of AMR as bacteria multiply in the digestive tract, mouthparts and regurgitation spots.",0.7303089499473572,0.6014150943396226,0.7692307692307693,True,False,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.7251157164573669,0.04052098408104197,0.4878048780487805,True,False,False,False
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.," samples taken from 50 antibiotic-free beef cattle, comprising four cattle breeds receiving two diets containing different proportions of concentrate. Two hundred and four genes associated with antimicrobial resistance (AMR), colonisation, communication or pathogenicity functions were identified from 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals.",0.7403450012207031,0.3041958041958042,0.43333333333333335,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture. 3D biofilm constructs containing bacterial biofilms produce a model with much greater clinical relevance compared to 2D culture models and we have demonstrated their use in antimicrobial testing."" Key considerations on the potential impacts of the COVID-19 pandemic on antimicrobial resistance research and surveillance https://doi.org/10.1093/trstmh/trab048 ""Antibiotic use in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) patients",0.7603974938392639,0.3796178343949045,0.5494505494505494,True,False,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO.","ween urban wildlife, humans, livestock, and the environment, to investigate whether wildlife are a net source for antimicrobial resistance in Nairobi. Generalised linear mixed models were used to determine whether the prevalence of antimicrobial resistant phenotypes and multidrug-resistant E coli carriage in urban wildlife is linked to variation in ecological traits, such as foraging behaviour, and to determine household-level risk factors for sharing of antimicrobial resistance between humans, wildlife, and livestock.FindingsE coli were isolated from 485 samples collected from wildlife",0.6246156096458435,0.2979274611398964,0.5974025974025974,True,False,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"ecapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches. We discuss how the use of well-designed, high-resolution genome sequencing studies can improve our understanding of the human-livestock interface.A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans."" Antimicrobial resistance research in a post-pandemic world: Insights on antimicrobial resistance",0.7725156545639038,0.409148665819568,0.5974025974025975,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","Abstract https://doi.org/10.1038/s41467-022-34312-7 Genomic analysis of sewage from 101 countries reveals global landscape of antimicrobial resistance Antimicrobial resistance (AMR) is a major threat to global health. Understanding the emergence, evolution, and transmission of individual antibiotic resistance genes (ARGs) is essential to develop sustainable strategies combatting this threat. Here, we use metagenomic sequencing to analyse ARGs in 757 sewage samples from 243 cities in 101 countries, collected from 2016 to 2019.",0.6929056644439697,0.4468371467025572,0.5054945054945055,True,False,True,True
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic. The increased awareness of the importance of infectious diseases, clinical microbiology and infection control and lessons learnt during the COVID-19 pandemic should be exploited to ensure that emergence of future infectious disease threats, including those related to AMR, are minimised.",0.639864444732666,0.11717709720372836,0.29032258064516125,True,True,True,True
