query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.720264196395874,0.015142690739662202,0.272108843537415,True,True,True,True
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"poorly understood and controversial. Here, we systematically reviewed the current evidence that food animals are responsible for transfer of AMR to humans. We searched PubMed, Web of Science, and EMBASE for literature published between 1940 and 2016. Our results show that eight studies (18%) suggested evidence of transmission of AMR from food animals to humans, 25 studies (56%) suggested transmission between animals and humans with no direction specified and 12 studies (26%) did not support transmission. Quality of evidence was variable among the included studies; one study (2%) used high resolution typing tools, 36 (80%) used intermediate resolution typing tools, six (13%) relied on low resolution typing tools, and two (5%) based conclusions on co-occurrence of resistance. While some studies suggested to provide evidence that transmission of AMR from food animals to humans may occur, robust conclusions on the directionality of transmission cannot be drawn due to limitations in study methodologies. Our findings highlight the need to combine high resolution genomic data analysis with systematically collected epidemiological evidence to reconstruct patterns of AMR transmission between food animals and humans."" ""Non-steroidal anti-inflammatory drugs, plant extracts, and characterized microparticles to modulate antimicrobial resistance of epidemic mecA positive S. aureus of dairy origin"" https://doi.org/10.1007/s13204-020-01628-z ‘The Mould that Changed the World’: Quantitative and qualitative evaluation of children’s knowledge and motivation for behavioural change following",0.6421560049057007,0.1597051597051597,0.23841059602649003,True,False,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).","in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, ‘filth flies’ are potential vectors for the spread of antimicrobial resistance (AMR). This review defines the role of flies in the spread of AMR and identifies knowledge gaps. The literature search (original articles, reviews indexed for PubMed) was restricted to the English language. References of identified studies were screened for additional sources. ‘Filth flies’ are colonized with antimicrobial-resistant bacteria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies. ‘Filth flies’ can ‘bio-enhance’ the transmission of AMR as bacteria multiply in the digestive tract, mouthparts and regurgitation spots. To better understand the medical importance of AMR in flies, quantitative risk assessment models should be refined and fed with additional data (e.g. vectorial capacity, colonization dose). This requires targeted ecological, epidemiological and in vivo experimental studies."" https://doi.org/10.1186/s40168-017- The rumen microbiome as a reservoir of antimicrobial resistance and pathogenicity genes is directly affected by diet in beef cattle",0.6880344152450562,0.2523961661341853,0.3846153846153846,True,True,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.720264196395874,0.015142690739662202,0.272108843537415,True,True,True,True
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.,"s requires targeted ecological, epidemiological and in vivo experimental studies."" https://doi.org/10.1186/s40168-017- The rumen microbiome as a reservoir of antimicrobial resistance and pathogenicity genes is directly affected by diet in beef cattle 0378-z ""The emergence and spread of antimicrobial resistance is the most urgent current threat to human and animal health. An improved understanding of the abundance of antimicrobial resistance genes and genes associated with microbial colonisation and pathogenicity in the animal gut will have a major role in reducing the contribution of animal production to this problem. Here, the influence of diet on the ruminal resistome and abundance of pathogenicity genes was assessed in ruminal digesta samples taken from 50 antibiotic-free beef cattle, comprising four cattle breeds receiving two diets containing different proportions of concentrate. Two hundred and four genes associated with antimicrobial resistance (AMR), colonisation, communication or pathogenicity functions were identified from 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals. Chloramphenicol and microcin resistance genes were dominant in samples from forage-fed animals (P < 0.001), while aminoglycoside and streptomycin resistances were enriched in concentrate-fed animals. The concentrate-based diet also increased the relative abundance of Proteobacteria, which includes many animal and zoonotic pathogens.",0.7707512974739075,0.03671970624235006,0.18840579710144925,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"spersal limitation and global transmission. Our data furthermore suggest certain geographies are more prone to transmission events and should receive additional attention."" 3D bioprinting of mature bacterial biofilms for antimicrobial resistance drug testing https://doi.org/10.1088/1758-5090/ab37a0 ""The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide. In this study, clinically relevant bacterial species including Escherichia coli, Staphylococcus aureus (MSSA), Methicillin-resistant Staphylococcus aureus (MRSA) and Pseudomonas aeruginosa were 3D bioprinted using a double-crosslinked alginate bioink to form mature bacteria biofilms, characterized by confocal laser scanning microscopy (CLSM) and fluorescent staining. Solid and porous bacteria-laden constructs were reproducibly bioprinted with thicknesses ranging from 0.25 to 4 mm. We demonstrated 3D bioprinting of thicker biofilms (>4 mm) than found in currently available in vitro models. Bacterial viability was excellent in the bioprinted constructs, with CLSM observation of bacterial biofilm production and maturation possible for at least 28 d in culture. Importantly, we observed the complete five-step biofilm life cycle in vitro following 3D bioprinting for the first time, suggesting the formation of mature 3D bioprinted biofilms.",0.7357373833656311,0.23701893708002444,0.3312883435582822,True,True,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO.","52%] of 485 samples), which varied between taxa and by foraging traits. Multiple isolates were resistant to one agent from at least seven antimicrobial classes tested for, and a single isolate was resistant to all antibiotics tested for in the study. The phenotypic diversity of antimicrobial-resistant E coli in wildlife was lower than in livestock, humans, and the environment. Within household compounds, statistical models identified two interfaces for exchange of antimicrobial resistance: between both rodents, humans and their rubbish, and seed-eating birds, humans and their rubbish; and between seed-eating birds, cattle, and bovine manure.InterpretationUrban wildlife carry a high burden of clinically relevant antimicrobial-resistant E coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO. Identifiable traits of the wildlife contribute to this exposure; however, compared with humans, livestock, and the environment, low phenotypic diversity in wildlife is consistent with the hypothesis that wildlife are a net sink rather than source of clinically relevant resistance. Wildlife that interact closely with humans, livestock, and both human and livestock waste within households, are exposed to more antimicrobial resistant phenotypes, and could therefore act as conduits for the dissemination of clinically relevant antimicrobial resistance to the wider environment.",0.6608309745788574,0.055103318722604884,0.32167832167832167,True,True,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"vestock, and both human and livestock waste within households, are exposed to more antimicrobial resistant phenotypes, and could therefore act as conduits for the dissemination of clinically relevant antimicrobial resistance to the wider environment. These results provide novel insight into the broader epidemiology of antimicrobial resistance in complex urban environments, characteristic of lower-middle-income countries.FundingUK Medical Research Council and CGIAR Research Program on Agriculture for Nutrition and Health."" ""Livestock https://doi.org/10.1016/j.cmi.2020.09.019 Quantifying the transmission of antimicrobial resistance at the human and livestock interface with genomics have been implicated as a reservoir for antimicrobial resistance (AMR) that can spread to humans. Close proximity and ecological interfaces involving livestock have been posited as risk factors for the transmission of AMR. In spite of this, there are sparse data and limited agreement on the transmission dynamics that occur.To identify how genome sequencing approaches can be used to quantify the dynamics of AMR transmission at the human-livestock interface, and where current knowledge can be improved to better understand the impact of transmission on the spread of AMR.Key articles investigating various aspects of AMR transmission at the human-livestock interface are discussed, with a focus on Escherichia coli.We recapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches.",0.7310727834701538,0.23657211828605915,0.32167832167832167,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.6627682447433472,0.1883153715258083,0.27218934911242604,True,False,False,True
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","sistance (AMR). The research leadership and process, the access to data, and stakeholders were deeply disrupted by the national and international response to the pandemic, including the interruption of healthcare delivery, lockdowns, and quarantines. The key principles to deliver the research through the pandemic were mainly the high degree of interdisciplinary engagement with integrated teams, and equitable partnership across sites with capacity building and leadership training. The level of preexisting collaboration and partnership were also keys to sustaining connections and involvements throughout the pandemic. The pandemic offered opportunities for realigning research priorities. Flexibility in funding timelines and projects inputs are required to accommodate variance introduced by external factors. The current models for research collaboration and funding need to be critically evaluated and redesigned to retain the innovation that was shown to be successful through this pandemic."" Author Correction: Genomic analysis of sewage from 101 countries reveals global landscape of antimicrobial resistance https://doi.org/10.1038/s41467-023-35890-w Antimicrobial Usage and Resistance in Makkah Region Hospitals: A Regional Point Prevalence Survey of Public Hospitals ""(1) https://doi.org/10.3390/ijerph19010254 Background: Inappropriate use of antimicrobials and subsequently rise of antimicrobial resistance (AMR) remains a major public health priority. Over-prescribing of broad- spectrum antibiotics is one of the main contributing factors for the emergence of AMR.",0.6712285280227661,0.020966802562609202,0.17266187050359713,True,True,True,True
