query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.7164880037307739,0.01228153046764289,0.22099447513812154,True,True,True,True
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"n advance of incontrovertible evidence for change. ""Abstract Antimicrobial In this paper we engage with the role of market actors in the precautionary regulation of farming practices and AMR threats. The paper takes the UK poultry sector as exemplary of an audit-led process that has, in recent years, achieved impressive reductions in antimicrobial use. Using qualitative interview data with farmers and veterinarians we chart the changing practices that have accompanied this reduction in treatments. We use this analysis to raise some cautions around audit-led systems of regulation. Audits can lock farms and animals into particular versions of farming and animal health; they can elevate harmful compensatory practices (including disinfectant uses); and they can reproduce an actuarial approach to an issue that does not fit the conventions of risk management. The paper presents the considerable successes that have been achieved over a short period of time in a livestock sector, while generating notes of caution concerning the audit-led management of livestock-related AMR threats."" The role of the environment in transmission of antimicrobial resistance between humans and animals: a modelling study https://doi.org/10.1101/2022.05.19.492687 ""Abstract Background Antimicrobial resistance can be transmitted between animals and humans both directly or indirectly, through transmission via the environment (such as fomites or sewage). However, there is a lack of understanding of, and quantitative evidence about, the contribution of the environment to AMR epidemiology. In this study we incorporate the transmission of resistance via the environment into a mathematical model to study the potential importance of this form of transmission for human resistance levels and any effects of the impact of interventions to reduce antibiotic consumption in animals. Methods We developed a compartmental model of human-animal AMR transmission with an additional environmental compartment.",0.624292254447937,0.11685393258426967,0.1945945945945946,True,False,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).","nteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, ‘filth flies’ are potential vectors for the spread of antimicrobial resistance (AMR). This review defines the role of flies in the spread of AMR and identifies knowledge gaps. The literature search (original articles, reviews indexed for PubMed) was restricted to the English language. References of identified studies were screened for additional sources. ‘Filth flies’ are colonized with antimicrobial-resistant bacteria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies. ‘Filth flies’ can ‘bio-enhance’ the transmission of AMR as bacteria multiply in the digestive tract, mouthparts and regurgitation spots. To better understand the medical importance of AMR in flies, quantitative risk assessment models should be refined and fed with additional data (e.g. vectorial capacity, colonization dose). This requires targeted ecological, epidemiological and in vivo experimental studies."" https://doi.org/10.1186/s40168-017- The rumen microbiome as a reservoir of antimicrobial resistance and pathogenicity genes is directly affected by diet in beef cattle 0378-z ""The emergence and spread of antimicrobial resistance is the most urgent current threat to human and animal health. An improved understanding of the abundance of antimicrobial resistance genes and genes associated with microbial colonisation and pathogenicity in the animal gut will have a major role in reducing the contribution of animal production to this problem.",0.6642160415649414,0.16893732970027248,0.24365482233502536,True,True,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.7164773941040039,0.01228153046764289,0.22099447513812154,True,True,True,True
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.,"contribution of animal production to this problem. Here, the influence of diet on the ruminal resistome and abundance of pathogenicity genes was assessed in ruminal digesta samples taken from 50 antibiotic-free beef cattle, comprising four cattle breeds receiving two diets containing different proportions of concentrate. Two hundred and four genes associated with antimicrobial resistance (AMR), colonisation, communication or pathogenicity functions were identified from 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals. Chloramphenicol and microcin resistance genes were dominant in samples from forage-fed animals (P < 0.001), while aminoglycoside and streptomycin resistances were enriched in concentrate-fed animals. The concentrate-based diet also increased the relative abundance of Proteobacteria, which includes many animal and zoonotic pathogens. A high ratio of Proteobacteria to (Firmicutes + Bacteroidetes) was confirmed as a good indicator for rumen dysbiosis, with eight cases all from concentrate-fed animals. Finally, network analysis demonstrated that the resistance/pathogenicity genes are potentially useful as biomarkers for health risk assessment of the ruminal microbiome. Diet has important effects on the complement of AMR genes in the rumen microbial community, with potential implications for human and animal health."" PERSPECTIVE: Evolutionary biology and the avoidance of antimicrobial resistance https://doi.org/10.1111/j.1752-4571.2008.00066.x ""Evolutionary biologists have largely left the search for solutions to the drug resistance crisis to biomedical scientists, physicians, veterinarians and public health specialists. We believe this is because the vast majority of professional evolutionary biologists consider the evolutionary science of drug resistance to be conceptually uninteresting. Using malaria as case study, we argue that it is not.",0.6924611330032349,0.03984450923226433,0.14525139664804468,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"ce is rising to dangerously high levels worldwide. In this study, clinically relevant bacterial species including Escherichia coli, Staphylococcus aureus (MSSA), Methicillin-resistant Staphylococcus aureus (MRSA) and Pseudomonas aeruginosa were 3D bioprinted using a double-crosslinked alginate bioink to form mature bacteria biofilms, characterized by confocal laser scanning microscopy (CLSM) and fluorescent staining. Solid and porous bacteria-laden constructs were reproducibly bioprinted with thicknesses ranging from 0.25 to 4 mm. We demonstrated 3D bioprinting of thicker biofilms (>4 mm) than found in currently available in vitro models. Bacterial viability was excellent in the bioprinted constructs, with CLSM observation of bacterial biofilm production and maturation possible for at least 28 d in culture. Importantly, we observed the complete five-step biofilm life cycle in vitro following 3D bioprinting for the first time, suggesting the formation of mature 3D bioprinted biofilms. Bacterial growth was faster in thinner, more porous constructs whilst constructs crosslinked with BaCl2 concentrations of above 10 mM had denser biofilm formation. 3D MRSA and MSSA biofilm constructs were found to show greater resistance to antimicrobials than corresponding two-dimensional (2D) cultures. Thicker 3D E. coli biofilms had greater resistance to tetracycline than thinner constructs over 7 d of treatment. Our methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture. 3D biofilm constructs containing bacterial biofilms produce a model with much greater clinical relevance compared to 2D culture models and we have demonstrated their use in antimicrobial testing."" Key considerations on the potential impacts of the COVID-19 pandemic on antimicrobial resistance research and surveillance https://doi.org/10.1093/trstmh/trab048 ""Antibiotic use in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) patients during the COVID-19 pandemic has exceeded the incidence of bacterial",0.7279514074325562,0.019230769230769232,0.2660098522167488,True,True,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO.","onent of epidemiology of antimicrobial resistance. We investigated antimicrobial resistance overlap between sympatric wildlife, humans, livestock, and their shared environment across the developing city of Nairobi, Kenya. We use these data to examine the role of urban wildlife in the spread of clinically relevant antimicrobial resistance.Methods99 households across Nairobi were randomly selected on the basis of socioeconomic stratification. A detailed survey was administered to household occupants, and samples (n=2102) were collected from the faeces of 75 wildlife species inhabiting household compounds (ie, the household and its perimeter; n=849), 13 livestock species (n=656), and humans (n=333), and from the external environment (n=288). Escherichia coli, our sentinel organism, was cultured and a single isolate from each sample tested for sensitivity to 13 antibiotics. Diversity of antimicrobial resistant phenotypes was compared between urban wildlife, humans, livestock, and the environment, to investigate whether wildlife are a net source for antimicrobial resistance in Nairobi. Generalised linear mixed models were used to determine whether the prevalence of antimicrobial resistant phenotypes and multidrug-resistant E coli carriage in urban wildlife is linked to variation in ecological traits, such as foraging behaviour, and to determine household-level risk factors for sharing of antimicrobial resistance between humans, wildlife, and livestock.FindingsE coli were isolated from 485 samples collected from wildlife between Sept 6,2015, and Sept 28, 2016. Wildlife carried a low prevalence of E coli isolates susceptible to all antibiotics tested (45 [9%] of 485 samples) and a high prevalence of clinically relevant multidrug resistance (252 [52%] of 485 samples), which varied between taxa and by foraging traits. Multiple isolates were resistant to one agent from at least seven antimicrobial classes tested for, and a single isolate was resistant to all antibiotics tested for in the study.",0.6442956924438477,0.043190832966064345,0.25668449197860965,True,True,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"o quantify the dynamics of AMR transmission at the human-livestock interface, and where current knowledge can be improved to better understand the impact of transmission on the spread of AMR.Key articles investigating various aspects of AMR transmission at the human-livestock interface are discussed, with a focus on Escherichia coli.We recapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches. We discuss how the use of well-designed, high-resolution genome sequencing studies can improve our understanding of the human-livestock interface.A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans."" Antimicrobial resistance research in a post-pandemic world: Insights on antimicrobial resistance research in the COVID-19 pandemic https://doi.org/10.1016/j.jgar.2021.02.013 ""Antimicrobial resistance must be recognised as a global societal priority - even in the face of the worldwide challenge of the COVID-19 pandemic. COVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic. The increased awareness of the importance of infectious diseases, clinical microbiology and infection control and lessons learnt during the COVID-19 pandemic should be exploited to ensure that emergence of future infectious disease threats, including those related to AMR, are minimised. Harnessing the public understanding of the relevance of infectious diseases towards the long-term pandemic of AMR could have major implications for promoting good practices about the control of AMR transmission."" Assignment of virus and antimicrobial resistance genes to microbial hosts in a complex microbial community by combined long-read assembly and proximity ligation",0.7254844903945923,0.1171806167400881,0.25,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.6624774932861328,0.024778761061946902,0.09183673469387756,False,False,False,False
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","9 pandemic has exceeded the incidence of bacterial coinfections and secondary infections, suggesting inappropriate and excessive prescribing. Even in settings with established antimicrobial stewardship (AMS) programmes, there were weaknesses exposed regarding appropriate antibiotic use in the context of the pandemic. Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response. This experience highlights deficiencies in AMR containment and mitigation strategies that require urgent attention from clinical and scientific communities. These include the need to implement diagnostic stewardship to assess the global incidence of coinfections and secondary infections in COVID-19 patients, including those by multidrug-resistant pathogens, to identify patients most likely to benefit from antibiotic treatment and identify when antibiotics can be safely withheld, de-escalated or discontinued. Long- term global surveillance of clinical and societal antibiotic use and resistance trends is required to prepare for subsequent changes in AMR epidemiology, while ensuring uninterrupted supply chains and preventing drug shortages and stock outs. These interventions present implementation challenges in resource-constrained settings, making a case for implementation research on AMR. Knowledge and support for these practices will come from internationally coordinated, targeted research on AMR, supporting the preparation for future challenges from emerging AMR in the context of the current COVID-19 pandemic or future pandemics."" Clinically relevant antimicrobial resistance at the wildlife–livestock–human interface in Nairobi: an epidemiological study https://doi.org/10.1016/s2542-5196(19)30083-x ""BackgroundAntimicrobial resistance is one of the great challenges facing global health security in the modern era. Wildlife, particularly those that use urban environments, are an important but understudied component of epidemiology of antimicrobial resistance.",0.6595468521118164,0.1331521739130435,0.2094240837696335,True,True,True,True
