query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.7167447805404663,0.032080659945004586,0.22099447513812154,True,True,True,True
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"tions; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria. Farm animals are an important component of this complex system: they are exposed to enormous quantities of antibiotics (despite attempts at reduction) and act as another reservoir of resistance genes. Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic. Surveillance of bacterial disease, drug usage and resistance in livestock is still relatively poor, though improving, but achieving better antimicrobial stewardship on the farm is challenging: antibiotics are an integral part of industrial agriculture and there are very few alternatives. Human production and use of antibiotics either on the farm or in the clinic is but a recent addition to the natural and ancient process of antibiotic production and resistance evolution that occurs on a global scale in the soil. Viewed in this way, AMR is somewhat analogous to climate change, and that suggests that an intergovernmental panel, akin to the Intergovernmental Panel on Climate Change, could be an appropriate vehicle to actively address the problem."" Achieving global targets for antimicrobial resistance https://doi.org/10.1126/science.aaf9286 ""The UN should promote targets, funding, and governance"" Sources of Antimicrobial Resistance https://doi.org/10.1126/science.1243444 Genomic data help to elucidate the role of food animals in the spread of antimicrobial resistance in humans. [Also see Report by Mather et al. ] Using sewage for surveillance of antimicrobial resistance https://doi.org/10.1126/science.aba3432 A global system would exploit metagenomic sequencing Policy: An intergovernmental panel on antimicrobial resistance https://doi.org/10.1038/509555a Global governance of antimicrobial resistance https://doi.org/10.1016/s0140- 6736(18)31117-6 The role of ‘filth flies’ in the spread of antimicrobial resistance https://doi.org/10.1016/j.tmaid.2018.02.007 ""‘Filth flies’ feed and develop in excrement and decaying matter and can transmit",0.6158493757247925,0.11695906432748537,0.1945945945945946,True,True,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).",".tmaid.2018.02.007 ""‘Filth flies’ feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, ‘filth flies’ are potential vectors for the spread of antimicrobial resistance (AMR). This review defines the role of flies in the spread of AMR and identifies knowledge gaps. The literature search (original articles, reviews indexed for PubMed) was restricted to the English language. References of identified studies were screened for additional sources. ‘Filth flies’ are colonized with antimicrobial-resistant bacteria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies. ‘Filth flies’ can ‘bio-enhance’ the transmission of AMR as bacteria multiply in the digestive tract, mouthparts and regurgitation spots. To better understand the medical importance of AMR in flies, quantitative risk assessment models should be refined and fed with additional data (e.g. vectorial capacity, colonization dose). This requires targeted ecological, epidemiological and in vivo experimental studies."" https://doi.org/10.1186/s40168-017- The rumen microbiome as a reservoir of antimicrobial resistance and pathogenicity genes is directly affected by diet in beef cattle 0378-z ""The emergence and spread of antimicrobial resistance is the most urgent current threat to human and animal health. An improved understanding of the abundance of antimicrobial resistance genes and genes associated with microbial colonisation and pathogenicity in the animal gut will have a major role in reducing the contribution of animal production to this problem.",0.6371904611587524,0.22135416666666666,0.29411764705882354,True,True,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.7167558073997498,0.032080659945004586,0.22099447513812154,True,True,True,True
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.,"animal gut will have a major role in reducing the contribution of animal production to this problem. Here, the influence of diet on the ruminal resistome and abundance of pathogenicity genes was assessed in ruminal digesta samples taken from 50 antibiotic-free beef cattle, comprising four cattle breeds receiving two diets containing different proportions of concentrate. Two hundred and four genes associated with antimicrobial resistance (AMR), colonisation, communication or pathogenicity functions were identified from 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals. Chloramphenicol and microcin resistance genes were dominant in samples from forage-fed animals (P < 0.001), while aminoglycoside and streptomycin resistances were enriched in concentrate-fed animals. The concentrate-based diet also increased the relative abundance of Proteobacteria, which includes many animal and zoonotic pathogens. A high ratio of Proteobacteria to (Firmicutes + Bacteroidetes) was confirmed as a good indicator for rumen dysbiosis, with eight cases all from concentrate-fed animals. Finally, network analysis demonstrated that the resistance/pathogenicity genes are potentially useful as biomarkers for health risk assessment of the ruminal microbiome. Diet has important effects on the complement of AMR genes in the rumen microbial community, with potential implications for human and animal health."" PERSPECTIVE: Evolutionary biology and the avoidance of antimicrobial resistance https://doi.org/10.1111/j.1752-4571.2008.00066.x ""Evolutionary biologists have largely left the search for solutions to the drug resistance crisis to biomedical scientists, physicians, veterinarians and public health specialists. We believe this is because the vast majority of professional evolutionary biologists consider the evolutionary science of drug resistance to be conceptually uninteresting. Using malaria as case study, we argue that it is not.",0.7065854072570801,0.01596244131455399,0.14130434782608695,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide. In this study, clinically relevant bacterial species including Escherichia coli, Staphylococcus aureus (MSSA), Methicillin-resistant Staphylococcus aureus (MRSA) and Pseudomonas aeruginosa were 3D bioprinted using a double-crosslinked alginate bioink to form mature bacteria biofilms, characterized by confocal laser scanning microscopy (CLSM) and fluorescent staining. Solid and porous bacteria-laden constructs were reproducibly bioprinted with thicknesses ranging from 0.25 to 4 mm. We demonstrated 3D bioprinting of thicker biofilms (>4 mm) than found in currently available in vitro models. Bacterial viability was excellent in the bioprinted constructs, with CLSM observation of bacterial biofilm production and maturation possible for at least 28 d in culture. Importantly, we observed the complete five-step biofilm life cycle in vitro following 3D bioprinting for the first time, suggesting the formation of mature 3D bioprinted biofilms. Bacterial growth was faster in thinner, more porous constructs whilst constructs crosslinked with BaCl2 concentrations of above 10 mM had denser biofilm formation. 3D MRSA and MSSA biofilm constructs were found to show greater resistance to antimicrobials than corresponding two-dimensional (2D) cultures. Thicker 3D E. coli biofilms had greater resistance to tetracycline than thinner constructs over 7 d of treatment. Our methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture. 3D biofilm constructs containing bacterial biofilms produce a model with much greater clinical relevance compared to 2D culture models and we have demonstrated their use in antimicrobial testing."" Key considerations on the potential impacts of the COVID-19 pandemic on antimicrobial resistance research and surveillance https://doi.org/10.1093/trstmh/trab048 ""Antibiotic use in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) patients during the COVID-19",0.7639402151107788,0.02056325435851587,0.2634146341463415,True,True,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO.","t multidrug resistance (252 [52%] of 485 samples), which varied between taxa and by foraging traits. Multiple isolates were resistant to one agent from at least seven antimicrobial classes tested for, and a single isolate was resistant to all antibiotics tested for in the study. The phenotypic diversity of antimicrobial-resistant E coli in wildlife was lower than in livestock, humans, and the environment. Within household compounds, statistical models identified two interfaces for exchange of antimicrobial resistance: between both rodents, humans and their rubbish, and seed-eating birds, humans and their rubbish; and between seed-eating birds, cattle, and bovine manure.InterpretationUrban wildlife carry a high burden of clinically relevant antimicrobial-resistant E coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO. Identifiable traits of the wildlife contribute to this exposure; however, compared with humans, livestock, and the environment, low phenotypic diversity in wildlife is consistent with the hypothesis that wildlife are a net sink rather than source of clinically relevant resistance. Wildlife that interact closely with humans, livestock, and both human and livestock waste within households, are exposed to more antimicrobial resistant phenotypes, and could therefore act as conduits for the dissemination of clinically relevant antimicrobial resistance to the wider environment. These results provide novel insight into the broader epidemiology of antimicrobial resistance in complex urban environments, characteristic of lower-middle-income countries.FundingUK Medical Research Council and CGIAR Research Program on Agriculture for Nutrition and Health."" ""Livestock https://doi.org/10.1016/j.cmi.2020.09.019 Quantifying the transmission of antimicrobial resistance at the human and livestock interface with genomics have been implicated as a reservoir for antimicrobial resistance (AMR) that can spread to humans.",0.6773634552955627,0.041628122109158186,0.26229508196721313,True,True,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"cs have been implicated as a reservoir for antimicrobial resistance (AMR) that can spread to humans. Close proximity and ecological interfaces involving livestock have been posited as risk factors for the transmission of AMR. In spite of this, there are sparse data and limited agreement on the transmission dynamics that occur.To identify how genome sequencing approaches can be used to quantify the dynamics of AMR transmission at the human-livestock interface, and where current knowledge can be improved to better understand the impact of transmission on the spread of AMR.Key articles investigating various aspects of AMR transmission at the human-livestock interface are discussed, with a focus on Escherichia coli.We recapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches. We discuss how the use of well-designed, high-resolution genome sequencing studies can improve our understanding of the human-livestock interface.A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans."" Antimicrobial resistance research in a post-pandemic world: Insights on antimicrobial resistance research in the COVID-19 pandemic https://doi.org/10.1016/j.jgar.2021.02.013 ""Antimicrobial resistance must be recognised as a global societal priority - even in the face of the worldwide challenge of the COVID-19 pandemic. COVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic. The increased awareness of the importance of infectious diseases, clinical microbiology and infection control and lessons learnt during the COVID-19 pandemic should be exploited to ensure that emergence of future infectious disease threats, including those related to AMR, are minimised.",0.6857062578201294,0.17177914110429449,0.26519337016574585,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria.",0.6627364158630371,0.017126546146527116,0.09625668449197862,False,False,False,False
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","easons, including an altered immune response, reduced clearance of mucus and increased attachment of bacteria to epithelial cells.1,2,4 Such infections further reduce the rate of survival.1 Before SARS-CoV-2, many countries had started programs for antibiotic stewardship under the umbrella of the """"one health"""" concept, with people, animals, and the environment all interconnected; if we use antibiotics in farming for example, resistance genes can be transferred to human pathogens. Antibiotic stewardship was aimed to reduce the misuse and overuse of antibiotics, and only to treat infections appropriately and where necessary to reduce the rate of development of AMR, thereby preventing the spread of AMR genes. However, these well thought of programs are now at risk of being discontinued under the pressure doctors face during this unprecedented time. Studies summarising published clinical reports show that 60% to 70% of COVID-19 patients had received antibiotics.1,5 Depending on the country and the healthcare setting, a maximum of 20% of patients exhibit secondary bacterial or fungal infections.1,2 While this indicates that some patients will require antibiotic treatments, the prophylactic use of such drugs is questionable. With tens of millions of people being tested positive for SARS-CoV-2 and possibly millions of fatal cases if current trends continue, antibiotic use in the clinical management of COVID-19 globally will be enormous. The long-term rehabilitation and management of health consequences of COVID-19 are unknown; some individuals may suffer of long term effects such as an impaired lung function, leading to susceptibility to bacterial and fungal infections. Only time will tell, but it is likely that this pandemic and its clinical management will exacerbate the rise of antibiotic resistant superbugs. Now that the coronavirus is here to stay, countries must embrace the concept of antibiotic stewardship even more and do all they can to avoid the emergence and spread of resistant bacteria post-pandemic.",0.6518440842628479,0.0962962962962963,0.21276595744680848,True,False,True,True
