query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.7355221509933472,0.16073781291172595,0.5,True,False,True,True
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"ound in pathogens, normal flora and soil bacteria. Farm animals are an important component of this complex system: they are exposed to enormous quantities of antibiotics (despite attempts at reduction) and act as another reservoir of resistance genes. Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic. Surveillance of bacterial disease, drug usage and resistance in livestock is still relatively poor, though improving, but achieving better antimicrobial stewardship on the farm is challenging: antibiotics are an",0.628089427947998,0.3586206896551724,0.4047619047619047,True,True,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).","fied studies were screened for additional sources. ‘Filth flies’ are colonized with antimicrobial-resistant bacteria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies.",0.7167541980743408,0.45031446540880504,0.6067415730337079,True,False,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.7355221509933472,0.16073781291172595,0.5,True,False,True,True
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.," 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals. Chloramphenicol and microcin resistance genes were dominant in samples from forage-fed animals (P < 0.001), while aminoglycoside and streptomycin resistances were enriched in concentrate-fed animals. The concentrate-based diet also increased the relative abundance of Proteobacteria, which includes many animal and zoonotic pathogens.",0.729709267616272,0.3107142857142857,0.4406779661016949,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"ine than thinner constructs over 7 d of treatment. Our methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture. 3D biofilm constructs containing bacterial biofilms produce a model with much greater clinical relevance compared to 2D culture models and we have demonstrated their use in antimicrobial testing."" Key considerations on the potential impacts of the COVID-19 pandemic on antimicrobial resistance research and surveillance https://doi.org/10.1093/trstmh/trab048 ""Antibiotic use in severe acute",0.7044260501861572,0.5574712643678161,0.6341463414634146,True,False,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO."," humans and their rubbish; and between seed-eating birds, cattle, and bovine manure.InterpretationUrban wildlife carry a high burden of clinically relevant antimicrobial-resistant E coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO. Identifiable traits of the wildlife contribute to this exposure; however, compared with humans, livestock, and the environment, low phenotypic diversity in wildlife is consistent with the hypothesis that wildlife are a net sink rather than source of clinically relevant resistance.",0.6578627824783325,0.17414965986394557,0.5411764705882353,True,True,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"i.We recapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches. We discuss how the use of well-designed, high-resolution genome sequencing studies can improve our understanding of the human-livestock interface.A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans."" Antimicrobial resistance research in a post-pandemic world: Insights on antimicrobial resistance",0.7541108131408691,0.3051702395964691,0.5897435897435898,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.6897163391113281,0.5163297045101088,0.575,True,False,False,True
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","ndemic world: Insights on antimicrobial resistance research in the COVID-19 pandemic https://doi.org/10.1016/j.jgar.2021.02.013 ""Antimicrobial resistance must be recognised as a global societal priority - even in the face of the worldwide challenge of the COVID-19 pandemic. COVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic.",0.6831254959106445,0.04043126684636118,0.2608695652173913,False,False,False,False
