query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.7202335000038147,0.0253324889170361,0.272108843537415,True,True,True,True
What evidence supports the two-way traffic of AMR between farms and clinics?,Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic,"s inter-linked with AMR in other populations, especially farm animals, and in the wider environment. The relatively few bacterial species that cause disease in humans, and are the targets of antibiotic treatment, constitute a tiny subset of the overall diversity of bacteria that includes the gut microbiota and vast numbers in the soil. However, resistance can pass between these different populations; and homologous resistance genes have been found in pathogens, normal flora and soil bacteria. Farm animals are an important component of this complex system: they are exposed to enormous quantities of antibiotics (despite attempts at reduction) and act as another reservoir of resistance genes. Whole genome sequencing is revealing and beginning to quantify the two-way traffic of AMR bacteria between the farm and the clinic. Surveillance of bacterial disease, drug usage and resistance in livestock is still relatively poor, though improving, but achieving better antimicrobial stewardship on the farm is challenging: antibiotics are an integral part of industrial agriculture and there are very few alternatives. Human production and use of antibiotics either on the farm or in the clinic is but a recent addition to the natural and ancient process of antibiotic production and resistance evolution that occurs on a global scale in the soil. Viewed in this way, AMR is somewhat analogous to climate change, and that suggests that an intergovernmental panel, akin to the Intergovernmental Panel on Climate Change, could be an appropriate vehicle to actively address the problem."" Achieving",0.6376564502716064,0.15072463768115943,0.2195121951219512,True,True,True,True
Can common flies really spread antibiotic-resistant bacteria?,"'Filth flies' feed and develop in excrement and decaying matter and can transmit enteric pathogens to humans and animals, leading to colonization and infection. Considering these characteristics, 'filth flies' are potential vectors for the spread of antimicrobial resistance (AMR).","al sources. ‘Filth flies’ are colonized with antimicrobial-resistant bacteria of clinical relevance. This includes extended spectrum beta-lactamase-, carbapenemase- producing and colistin-resistant (mcr-1 positive) bacteria. Resistant bacteria in flies often share the same genotypes with bacteria from humans and animals when their habitat overlap. The risk of transmission is most likely highest for enteric bacteria as they are shed in high concentration in excrements and are easily picked up by flies. ‘Filth flies’ can ‘bio-enhance’ the transmission of AMR as bacteria multiply in the digestive tract, mouthparts and regurgitation spots. To better understand the medical importance of AMR in flies, quantitative risk assessment models should be refined and fed with additional data (e.g. vectorial capacity, colonization dose). This requires targeted ecological, epidemiological and in vivo experimental studies."" https://doi.org/10.1186/s40168-017- The rumen microbiome as a reservoir of antimicrobial resistance and pathogenicity genes is directly affected by diet in beef cattle 0378-z ""The emergence and spread of antimicrobial resistance is the most urgent current threat to human and animal health. An improved understanding of the abundance of antimicrobial resistance genes and genes associated with microbial colonisation and pathogenicity in the animal gut will have a major role in reducing the contribution of animal production to this problem.",0.6741676330566406,0.2406096897114861,0.3870967741935484,True,False,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.7202335000038147,0.0253324889170361,0.272108843537415,True,True,True,True
How does a high-concentrate diet affect antimicrobial resistance genes in cattle?,Both the diversity and abundance of these genes were higher in concentrate-fed animals.,"animal gut will have a major role in reducing the contribution of animal production to this problem. Here, the influence of diet on the ruminal resistome and abundance of pathogenicity genes was assessed in ruminal digesta samples taken from 50 antibiotic-free beef cattle, comprising four cattle breeds receiving two diets containing different proportions of concentrate. Two hundred and four genes associated with antimicrobial resistance (AMR), colonisation, communication or pathogenicity functions were identified from 4966 metagenomic genes using KEGG identification. Both the diversity and abundance of these genes were higher in concentrate-fed animals. Chloramphenicol and microcin resistance genes were dominant in samples from forage-fed animals (P < 0.001), while aminoglycoside and streptomycin resistances were enriched in concentrate-fed animals. The concentrate-based diet also increased the relative abundance of Proteobacteria, which includes many animal and zoonotic pathogens. A high ratio of Proteobacteria to (Firmicutes + Bacteroidetes) was confirmed as a good indicator for rumen dysbiosis, with eight cases all from concentrate-fed animals. Finally, network analysis demonstrated that the resistance/pathogenicity genes are potentially useful as biomarkers for health risk assessment of the ruminal microbiome. Diet has important effects on the complement of AMR genes in the rumen microbial community, with potential implications for human and animal health."" PERSPECTIVE: Evolutionary biology and the avoidance of antimicrobial resistance",0.7520460486412048,0.01937046004842615,0.17218543046357618,True,True,True,True
Why is 3D bioprinting of bacterial biofilms significant for studying AMR?,The potential to bioprint and study 3D bacterial biofilm constructs could have great clinical significance at a time when antimicrobial resistance is rising to dangerously high levels worldwide.,"trated 3D bioprinting of thicker biofilms (>4 mm) than found in currently available in vitro models. Bacterial viability was excellent in the bioprinted constructs, with CLSM observation of bacterial biofilm production and maturation possible for at least 28 d in culture. Importantly, we observed the complete five-step biofilm life cycle in vitro following 3D bioprinting for the first time, suggesting the formation of mature 3D bioprinted biofilms. Bacterial growth was faster in thinner, more porous constructs whilst constructs crosslinked with BaCl2 concentrations of above 10 mM had denser biofilm formation. 3D MRSA and MSSA biofilm constructs were found to show greater resistance to antimicrobials than corresponding two-dimensional (2D) cultures. Thicker 3D E. coli biofilms had greater resistance to tetracycline than thinner constructs over 7 d of treatment. Our methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture. 3D biofilm constructs containing bacterial biofilms produce a model with much greater clinical relevance compared to 2D culture models and we have demonstrated their use in antimicrobial testing."" Key considerations on the potential impacts of the COVID-19 pandemic on antimicrobial resistance research and surveillance https://doi.org/10.1093/trstmh/trab048 ""Antibiotic use in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) patients during the COVID-19 pandemic has exceeded the incidence of bacterial coinfections and secondary infections, suggesting",0.732510507106781,0.02463605823068309,0.29189189189189185,True,True,True,True
Are wild animals in cities spreading drug-resistant bacteria?,"Urban wildlife carry a high burden of clinically relevant antimicrobial-resistant E. coli in Nairobi, exhibiting resistance to drugs considered crucial for human medicine by WHO.",", and the environment, to investigate whether wildlife are a net source for antimicrobial resistance in Nairobi. Generalised linear mixed models were used to determine whether the prevalence of antimicrobial resistant phenotypes and multidrug-resistant E coli carriage in urban wildlife is linked to variation in ecological traits, such as foraging behaviour, and to determine household-level risk factors for sharing of antimicrobial resistance between humans, wildlife, and livestock.FindingsE coli were isolated from 485 samples collected from wildlife between Sept 6,2015, and Sept 28, 2016. Wildlife carried a low prevalence of E coli isolates susceptible to all antibiotics tested (45 [9%] of 485 samples) and a high prevalence of clinically relevant multidrug resistance (252 [52%] of 485 samples), which varied between taxa and by foraging traits. Multiple isolates were resistant to one agent from at least seven antimicrobial classes tested for, and a single isolate was resistant to all antibiotics tested for in the study. The phenotypic diversity of antimicrobial-resistant E coli in wildlife was lower than in livestock, humans, and the environment. Within household compounds, statistical models identified two interfaces for exchange of antimicrobial resistance: between both rodents, humans and their rubbish, and seed-eating birds, humans and their rubbish; and between seed-eating birds, cattle, and bovine manure.InterpretationUrban wildlife carry a high burden of clinically relevant antimicrobial-resistant E coli in Nairobi, exhibiting resistance to drugs considered crucial",0.6525090336799622,0.06422535211267606,0.2763157894736842,True,True,True,True
What approach is needed to understand AMR transmission between humans and livestock?,A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans.,"equencing approaches can be used to quantify the dynamics of AMR transmission at the human-livestock interface, and where current knowledge can be improved to better understand the impact of transmission on the spread of AMR.Key articles investigating various aspects of AMR transmission at the human-livestock interface are discussed, with a focus on Escherichia coli.We recapitulate the current understanding of the transmission of AMR between humans and livestock based on current genomic and epidemiological approaches. We discuss how the use of well-designed, high-resolution genome sequencing studies can improve our understanding of the human-livestock interface.A better understanding of the human-livestock interface will aid in the development of evidence-based and effective One Health interventions that can ultimately reduce the burden of AMR in humans."" Antimicrobial resistance research in a post-pandemic world: Insights on antimicrobial resistance research in the COVID-19 pandemic https://doi.org/10.1016/j.jgar.2021.02.013 ""Antimicrobial resistance must be recognised as a global societal priority - even in the face of the worldwide challenge of the COVID-19 pandemic. COVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic.",0.7199934124946594,0.16199756394640683,0.3333333333333333,True,True,True,True
What did the genomic analysis of global sewage samples reveal about resistance gene mobility?,"The genetic environments of 49 common ARGs are highly diverse, with most common ARGs carried by multiple distinct genomic contexts globally and sometimes on plasmids.","""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in other populations, especially farm animals, and in the wider environment.",0.6627662181854248,0.19069500287191268,0.2541436464088398,True,False,False,False
Did COVID-19 affect how we monitor and research antibiotic resistance?,"Moreover, antimicrobial resistance (AMR) surveillance and AMS have been deprioritised with diversion of health system resources to the pandemic response.","nces of the COVID-19 pandemic, on an international project to tackle antimicrobial resistance (AMR). The research leadership and process, the access to data, and stakeholders were deeply disrupted by the national and international response to the pandemic, including the interruption of healthcare delivery, lockdowns, and quarantines. The key principles to deliver the research through the pandemic were mainly the high degree of interdisciplinary engagement with integrated teams, and equitable partnership across sites with capacity building and leadership training. The level of preexisting collaboration and partnership were also keys to sustaining connections and involvements throughout the pandemic. The pandemic offered opportunities for realigning research priorities. Flexibility in funding timelines and projects inputs are required to accommodate variance introduced by external factors. The current models for research collaboration and funding need to be critically evaluated and redesigned to retain the innovation that was shown to be successful through this pandemic."" Author Correction: Genomic analysis of sewage from 101 countries reveals global landscape of antimicrobial resistance https://doi.org/10.1038/s41467-023-35890-w Antimicrobial Usage and Resistance in Makkah Region Hospitals: A Regional Point Prevalence Survey of Public Hospitals ""(1) https://doi.org/10.3390/ijerph19010254 Background: Inappropriate use of antimicrobials and subsequently rise of antimicrobial resistance (AMR) remains a major public health priority.",0.6850482225418091,0.15825688073394495,0.2469135802469136,True,True,True,True
